GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
'\'(8086.4-9090.7]\'','\'(3.8-4.5]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0.000129
'\'(8086.4-9090.7]\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0
'\'(8086.4-9090.7]\'','\'(2.4-3.1]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.001408-0.002137]\'','\'(52.76194-75.80956]\'','\'(85.005-100.23285]\'','\'(6.99466-8.64658]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(0.000271-0.000361]\'',0.000466
'\'(8086.4-9090.7]\'','\'(2.4-3.1]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.012927-0.017235]\'','\'(-inf-0.000175]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(52.76194-75.80956]\'','\'(85.005-100.23285]\'','\'(-inf-3.69082]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(7.5-8.6]\'','\'(-inf-0.00009]\'',0.000252
'\'(8086.4-9090.7]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.003596-0.004325]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(0.00018-0.000271]\'',0.000384
'\'(8086.4-9090.7]\'','\'(1.7-2.4]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.001408-0.002137]\'','\'(29.71432-52.76194]\'','\'(85.005-100.23285]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(-inf-0.000584]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(8086.4-9090.7]\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.001091-0.001599]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(8086.4-9090.7]\'','\'(2.4-3.1]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(0.000361-0.000451]\'',0.000237
'\'(8086.4-9090.7]\'','\'(3.8-4.5]\'','\'(27.2-30]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(5-6]\'','\'(0.000302-0.000604]\'','\'(0.000404-0.000808]\'','\'(0.003596-0.004325]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(0.00009-0.00018]\'',0.000027
'\'(8086.4-9090.7]\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(6.99466-8.64658]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(0.00018-0.000271]\'',0.000217
'\'(8086.4-9090.7]\'','\'(2.4-3.1]\'','\'(-inf-18.8]\'','\'(50.4-67.2]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.008618-0.012927]\'','\'(-inf-0.000175]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(0.000701-0.000876]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.005783-0.006512]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(31.5-36.8]\'','\'(0.001091-0.001599]\'','\'(6.4-7.5]\'','\'(0.000271-0.000361]\'',0.000061
'\'(9090.7-inf)\'','\'(6.6-7.3]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(6-7]\'','\'(0.000302-0.000604]\'','\'(0.000404-0.000808]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.002613-0.00312]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(0.00009-0.00018]\'',0.000082
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(7-8]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(3-4]\'','\'(0.000302-0.000604]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(31.5-36.8]\'','\'(0.001091-0.001599]\'','\'(5.3-6.4]\'','\'(0.00009-0.00018]\'',0.000354
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(0.000584-0.001091]\'','\'(9.7-10.8]\'','\'(0.00009-0.00018]\'',0.000264
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(18.8-21.6]\'','\'(33.6-50.4]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.004309-0.008618]\'','\'(0.000701-0.000876]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000808-0.001212]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(26.2-31.5]\'','\'(0.001599-0.002106]\'','\'(6.4-7.5]\'','\'(0.00009-0.00018]\'',0.000011
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(353.05422-inf)\'','\'(0.03878-inf)\'','\'(0.00035-0.000526]\'','\'(5-6]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(4.2-5.3]\'','\'(0.00009-0.00018]\'',0.000115
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(27.2-30]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(205.9455-242.72268]\'','\'(0.008618-0.012927]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.005054-0.005783]\'','\'(-inf-29.71432]\'','\'(-inf-39.32145]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(21.6-24.4]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000018
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000135
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000243
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002866-0.003596]\'','\'(52.76194-75.80956]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(8.6-9.7]\'','\'(0.000361-0.000451]\'',0.00107
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000102
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0.000036
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.001408-0.002137]\'','\'(29.71432-52.76194]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(-inf-10.3]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(-inf-0.000175]\'','\'(5-6]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.004325-0.005054]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(169.16832-205.9455]\'','\'(0.004309-0.008618]\'','\'(0.000526-0.000701]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(0.000808-0.001212]\'','\'(0.003596-0.004325]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(6.99466-8.64658]\'','\'(20.9-26.2]\'','\'(0.002106-0.002613]\'','\'(7.5-8.6]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(0.000175-0.00035]\'','\'(6-7]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.003596-0.004325]\'','\'(29.71432-52.76194]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(1-2]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000251
'\'(9090.7-inf)\'','\'(-inf-1.7]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.001408-0.002137]\'','\'(75.80956-98.85718]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(10.3-15.6]\'','\'(-inf-0.000584]\'','\'(-inf-3.1]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(1.7-2.4]\'','\'(32.8-35.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.001091-0.001599]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(75.80956-98.85718]\'','\'(85.005-100.23285]\'','\'(-inf-3.69082]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(18.8-21.6]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(27.2-30]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(7-8]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(7.5-8.6]\'','\'(0.00009-0.00018]\'',0.000132
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(32.8-35.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(3.69082-5.34274]\'','\'(15.6-20.9]\'','\'(0.001599-0.002106]\'','\'(7.5-8.6]\'','\'(0.00018-0.000271]\'',0.000212
'\'(9090.7-inf)\'','\'(1.7-2.4]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(3-4]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(52.76194-75.80956]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(20.9-26.2]\'','\'(0.001091-0.001599]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(-inf-1.7]\'','\'(35.6-38.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(2-3]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.001408-0.002137]\'','\'(121.9048-144.95242]\'','\'(145.9164-161.14425]\'','\'(-inf-3.69082]\'','\'(15.6-20.9]\'','\'(-inf-0.000584]\'','\'(8.6-9.7]\'','\'(-inf-0.00009]\'',0.000016
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(-inf-18.8]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.00035-0.000526]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(3.69082-5.34274]\'','\'(20.9-26.2]\'','\'(0.000584-0.001091]\'','\'(6.4-7.5]\'','\'(-inf-0.00009]\'',0.000328
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(-inf-1]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(29.71432-52.76194]\'','\'(69.77715-85.005]\'','\'(5.34274-6.99466]\'','\'(15.6-20.9]\'','\'(0.001599-0.002106]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(2.4-3.1]\'','\'(35.6-38.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(-inf-58.83678]\'','\'(-inf-0.004309]\'','\'(-inf-0.000175]\'','\'(5-6]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(85.005-100.23285]\'','\'(3.69082-5.34274]\'','\'(26.2-31.5]\'','\'(-inf-0.000584]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(5.9-6.6]\'','\'(24.4-27.2]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(132.39114-169.16832]\'','\'(0.004309-0.008618]\'','\'(0.00035-0.000526]\'','\'(9-inf)\'','\'(0.000604-0.000906]\'','\'(0.000404-0.000808]\'','\'(0.003596-0.004325]\'','\'(-inf-29.71432]\'','\'(39.32145-54.5493]\'','\'(5.34274-6.99466]\'','\'(31.5-36.8]\'','\'(0.001091-0.001599]\'','\'(9.7-10.8]\'','\'(0.00009-0.00018]\'',0.000158
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(18.8-21.6]\'','\'(16.8-33.6]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000526-0.000701]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(0.000404-0.000808]\'','\'(0.002866-0.003596]\'','\'(-inf-29.71432]\'','\'(54.5493-69.77715]\'','\'(5.34274-6.99466]\'','\'(31.5-36.8]\'','\'(0.001091-0.001599]\'','\'(8.6-9.7]\'','\'(-inf-0.00009]\'',0.000009
'\'(9090.7-inf)\'','\'(4.5-5.2]\'','\'(21.6-24.4]\'','\'(-inf-16.8]\'','\'(-inf-100002.7]\'','\'(95.61396-132.39114]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(4-5]\'','\'(-inf-0.000302]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(29.71432-52.76194]\'','\'(54.5493-69.77715]\'','\'(6.99466-8.64658]\'','\'(15.6-20.9]\'','\'(0.001091-0.001599]\'','\'(4.2-5.3]\'','\'(-inf-0.00009]\'',0
'\'(9090.7-inf)\'','\'(3.8-4.5]\'','\'(27.2-30]\'','\'(67.2-84]\'','\'(-inf-100002.7]\'','\'(58.83678-95.61396]\'','\'(-inf-0.004309]\'','\'(0.000175-0.00035]\'','\'(-inf-1]\'','\'(0.000302-0.000604]\'','\'(-inf-0.000404]\'','\'(0.002137-0.002866]\'','\'(-inf-29.71432]\'','\'(69.77715-85.005]\'','\'(-inf-3.69082]\'','\'(15.6-20.9]\'','\'(0.000584-0.001091]\'','\'(5.3-6.4]\'','\'(-inf-0.00009]\'',0.00006
