quarter,stock,date,open,high,low,close,volume,percent_change_price,percent_change_volume_over_last_wk,previous_weeks_volume,next_weeks_open,next_weeks_close,percent_change_next_weeks_price,days_to_next_dividend,percent_return_next_dividend
'\'(1.9-inf)\'',PFE,5/27/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.955566
'\'(1.9-inf)\'',PFE,6/3/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-5.300848--2.770335]\'','\'(33.6-67.2]\'',0.959693
'\'(1.9-inf)\'',PFE,6/10/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-5.300848--2.770335]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.99453
'\'(1.9-inf)\'',PFE,6/17/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.987167
'\'(1.9-inf)\'',PFE,6/24/2011,'\'(-inf-26.742]\'','\'(-inf-27.2]\'','\'(-inf-26.142]\'','\'(-inf-26.526]\'','\'(154090829.8-298462808.6]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(154090829.8-298462808.6]\'','\'(-inf-26.679]\'','\'(-inf-26.922]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',0.996016
'\'(1.9-inf)\'',PG,4/1/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.853737
'\'(1.9-inf)\'',PG,4/8/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.85622
'\'(1.9-inf)\'',PG,4/15/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.825802
'\'(1.9-inf)\'',PG,4/21/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.83768
'\'(1.9-inf)\'',PG,4/29/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.816641
'\'(1.9-inf)\'',PG,5/6/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.812012
'\'(1.9-inf)\'',PG,5/13/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.792701
'\'(1.9-inf)\'',PG,5/20/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.786817
'\'(1.9-inf)\'',PG,5/27/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.800604
'\'(1.9-inf)\'',PG,6/3/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(41.884-57.626]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.810026
'\'(1.9-inf)\'',PG,6/10/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.819165
'\'(1.9-inf)\'',PG,6/17/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-5.300848--2.770335]\'','\'(-inf-33.6]\'',0.819292
'\'(1.9-inf)\'',PG,6/24/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.846781
'\'(1.9-inf)\'',T,4/1/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(298462808.6-442834787.4]\'','\'(4.821204-7.351717]\'','\'(94.103664-132.987874]\'','\'(154090829.8-298462808.6]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',1.40431
'\'(1.9-inf)\'',T,4/8/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(298462808.6-442834787.4]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',1.4002
'\'(1.9-inf)\'',T,4/15/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.40294
'\'(1.9-inf)\'',T,4/21/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.40156
'\'(1.9-inf)\'',T,4/29/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',1.38175
'\'(1.9-inf)\'',T,5/6/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(154090829.8-298462808.6]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',1.37556
'\'(1.9-inf)\'',T,5/13/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(154090829.8-298462808.6]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',1.36899
'\'(1.9-inf)\'',T,5/20/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',1.37292
'\'(1.9-inf)\'',T,5/27/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',1.37424
'\'(1.9-inf)\'',T,6/3/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.40294
'\'(1.9-inf)\'',T,6/10/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',1.41727
'\'(1.9-inf)\'',T,6/17/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.39747
'\'(1.9-inf)\'',T,6/24/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',1.41261
'\'(1.9-inf)\'',TRV,4/1/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.686652
'\'(1.9-inf)\'',TRV,4/8/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.68815
'\'(1.9-inf)\'',TRV,4/15/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',0.685619
'\'(1.9-inf)\'',TRV,4/21/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(2.290691-4.821204]\'','\'(33.6-67.2]\'',0.668624
'\'(1.9-inf)\'',TRV,4/29/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.647914
'\'(1.9-inf)\'',TRV,5/6/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.646382
'\'(1.9-inf)\'',TRV,5/13/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.657789
'\'(1.9-inf)\'',TRV,5/20/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.658635
'\'(1.9-inf)\'',TRV,5/27/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(59.726-76.128]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.66645
'\'(1.9-inf)\'',TRV,6/3/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(43.324-59.726]\'','\'(-5.300848--2.770335]\'','\'(-inf-33.6]\'',0.670154
'\'(1.9-inf)\'',TRV,6/10/2011,'\'(59.046-75.198]\'','\'(59.72-75.98]\'','\'(57.626-73.368]\'','\'(58.538-74.544]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(58.997-75.156]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.692451
'\'(1.9-inf)\'',TRV,6/17/2011,'\'(59.046-75.198]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.707873
'\'(1.9-inf)\'',TRV,6/24/2011,'\'(42.894-59.046]\'','\'(43.46-59.72]\'','\'(41.884-57.626]\'','\'(42.532-58.538]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(42.838-58.997]\'','\'(43.324-59.726]\'','\'(2.290691-4.821204]\'','\'(67.2-100.8]\'',0.723359
'\'(1.9-inf)\'',UTX,4/1/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.562588
'\'(1.9-inf)\'',UTX,4/8/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',0.565971
'\'(1.9-inf)\'',UTX,4/15/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(4.821204-7.351717]\'','\'(-inf-33.6]\'',0.575195
'\'(1.9-inf)\'',UTX,4/21/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(4.821204-7.351717]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(2.290691-4.821204]\'','\'(-inf-33.6]\'',0.551091
'\'(1.9-inf)\'',UTX,4/29/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.535834
'\'(1.9-inf)\'',UTX,5/6/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(-inf-33.6]\'',0.538056
'\'(1.9-inf)\'',UTX,5/13/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',0.539447
'\'(1.9-inf)\'',UTX,5/20/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.548571
'\'(1.9-inf)\'',UTX,5/27/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-5.300848--2.770335]\'','\'(67.2-100.8]\'',0.556006
'\'(1.9-inf)\'',UTX,6/3/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-5.300848--2.770335]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',0.576646
'\'(1.9-inf)\'',UTX,6/10/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',0.580411
'\'(1.9-inf)\'',UTX,6/17/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',0.567577
'\'(1.9-inf)\'',UTX,6/24/2011,'\'(75.198-91.35]\'','\'(75.98-92.24]\'','\'(73.368-89.11]\'','\'(74.544-90.55]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(75.156-91.315]\'','\'(76.128-92.53]\'','\'(4.821204-7.351717]\'','\'(33.6-67.2]\'',0.569192
'\'(1.9-inf)\'',VZ,4/1/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(2.290691-4.821204]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(-inf-33.6]\'',1.27372
'\'(1.9-inf)\'',VZ,4/8/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.29905
'\'(1.9-inf)\'',VZ,4/15/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',1.29458
'\'(1.9-inf)\'',VZ,4/21/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(67.2-100.8]\'',1.32755
'\'(1.9-inf)\'',VZ,4/29/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(55.219454-94.103664]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(67.2-100.8]\'',1.29698
'\'(1.9-inf)\'',VZ,5/6/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(16.335245-55.219454]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',1.31438
'\'(1.9-inf)\'',VZ,5/13/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-0.239822-2.290691]\'','\'(-inf--22.548965]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-2.770335--0.239822]\'','\'(33.6-67.2]\'',1.31508
'\'(1.9-inf)\'',VZ,5/20/2011,'\'(26.742-42.894]\'','\'(27.2-43.46]\'','\'(26.142-41.884]\'','\'(26.526-42.532]\'','\'(-inf-154090829.8]\'','\'(-2.770335--0.239822]\'','\'(-22.548965-16.335245]\'','\'(-inf-154090829.8]\'','\'(26.679-42.838]\'','\'(26.922-43.324]\'','\'(-0.239822-2.290691]\'','\'(33.6-67.2]\'',1.31898
