date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
3/5/2015,Quarter1,sweing,Thursday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800535
3/5/2015,Quarter1,sweing,Thursday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
3/5/2015,Quarter1,sweing,Thursday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750652
3/5/2015,Quarter1,sweing,Thursday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.750396
3/5/2015,Quarter1,sweing,Thursday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.750051
3/5/2015,Quarter1,sweing,Thursday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.700424
3/5/2015,Quarter1,sweing,Thursday,'\'(9.8-10.9]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.700422
3/5/2015,Quarter1,sweing,Thursday,'\'(-inf-2.1]\'','\'(0.581-0.654]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(45.5-54.2]\'',0.600099
3/5/2015,Quarter1,finishing,Thursday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.453125
3/5/2015,Quarter1,sweing,Thursday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(36-40.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.366054
3/5/2015,Quarter1,sweing,Thursday,'\'(5.4-6.5]\'','\'(0.289-0.362]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.263694
3/7/2015,Quarter1,finishing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.868889
3/7/2015,Quarter1,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.850521
3/7/2015,Quarter1,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(7776-10368]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850045
3/7/2015,Quarter1,finishing,Saturday,'\'(6.5-7.6]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(19.4-28.1]\'',0.825444
3/7/2015,Quarter1,finishing,Saturday,'\'(4.3-5.4]\'','\'(0.289-0.362]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.80575
3/7/2015,Quarter1,sweing,Saturday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800747
3/7/2015,Quarter1,sweing,Saturday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.800579
3/7/2015,Quarter1,sweing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800035
3/7/2015,Quarter1,finishing,Saturday,'\'(5.4-6.5]\'','\'(0.435-0.508]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.7975
3/7/2015,Quarter1,sweing,Saturday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.749987
3/7/2015,Quarter1,sweing,Saturday,'\'(9.8-10.9]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.700422
3/7/2015,Quarter1,finishing,Saturday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.664875
3/7/2015,Quarter1,finishing,Saturday,'\'(3.2-4.3]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.664875
3/7/2015,Quarter1,finishing,Saturday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.657083
3/7/2015,Quarter1,sweing,Saturday,'\'(-inf-2.1]\'','\'(0.581-0.654]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.65024
3/7/2015,Quarter1,finishing,Saturday,'\'(7.6-8.7]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.590741
3/7/2015,Quarter1,finishing,Saturday,'\'(-inf-2.1]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.528125
3/7/2015,Quarter1,sweing,Saturday,'\'(5.4-6.5]\'','\'(0.435-0.508]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.500528
3/7/2015,Quarter1,sweing,Saturday,'\'(4.3-5.4]\'','\'(0.654-0.727]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.40896
3/8/2015,Quarter2,finishing,Sunday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.951944
3/8/2015,Quarter2,finishing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.945556
3/8/2015,Quarter2,finishing,Sunday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.929074
3/8/2015,Quarter2,finishing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.890604
3/8/2015,Quarter2,finishing,Sunday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.890604
3/8/2015,Quarter2,finishing,Sunday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.884
3/8/2015,Quarter2,finishing,Sunday,'\'(4.3-5.4]\'','\'(0.435-0.508]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.857917
3/8/2015,Quarter2,sweing,Sunday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850084
3/8/2015,Quarter2,sweing,Sunday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850071
3/8/2015,Quarter2,sweing,Sunday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.800511
3/8/2015,Quarter2,sweing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
3/8/2015,Quarter2,sweing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800035
3/8/2015,Quarter2,finishing,Sunday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.755208
3/8/2015,Quarter2,sweing,Sunday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.750372
3/8/2015,Quarter2,sweing,Sunday,'\'(9.8-10.9]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.700422
3/8/2015,Quarter2,sweing,Sunday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.700106
3/8/2015,Quarter2,sweing,Sunday,'\'(5.4-6.5]\'','\'(0.581-0.654]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.601037
3/8/2015,Quarter2,sweing,Sunday,'\'(7.6-8.7]\'','\'(0.581-0.654]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.600529
3/8/2015,Quarter2,sweing,Sunday,'\'(4.3-5.4]\'','\'(0.435-0.508]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.500034
3/8/2015,Quarter2,finishing,Sunday,'\'(7.6-8.7]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.450937
3/8/2015,Quarter2,finishing,Sunday,'\'(9.8-10.9]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.441042
3/8/2015,Quarter2,finishing,Sunday,'\'(5.4-6.5]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.271875
3/9/2015,Quarter2,finishing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(720-1080]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.960625
3/9/2015,Quarter2,finishing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(720-1080]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.902963
3/9/2015,Quarter2,finishing,Monday,'\'(4.3-5.4]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(2520-2880]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.864343
3/9/2015,Quarter2,sweing,Monday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850446
3/9/2015,Quarter2,sweing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850427
3/9/2015,Quarter2,finishing,Monday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(3240-inf)\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.841
3/9/2015,Quarter2,sweing,Monday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.800842
3/9/2015,Quarter2,sweing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
3/9/2015,Quarter2,sweing,Monday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800035
3/9/2015,Quarter2,finishing,Monday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(1080-1440]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.795417
3/9/2015,Quarter2,finishing,Monday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(720-1080]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.795388
3/9/2015,Quarter2,finishing,Monday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(720-1080]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.794567
3/9/2015,Quarter2,sweing,Monday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.750396
3/9/2015,Quarter2,sweing,Monday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.700516
3/9/2015,Quarter2,sweing,Monday,'\'(9.8-10.9]\'','\'(0.654-0.727]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(45.5-54.2]\'',0.700422
3/9/2015,Quarter2,finishing,Monday,'\'(-inf-2.1]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(1080-1440]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.6825
3/9/2015,Quarter2,sweing,Monday,'\'(5.4-6.5]\'','\'(0.581-0.654]\'','\'(18.398-23.564]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(36.8-45.5]\'',0.650962
3/9/2015,Quarter2,sweing,Monday,'\'(7.6-8.7]\'','\'(0.581-0.654]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.650421
3/9/2015,Quarter2,sweing,Monday,'\'(4.3-5.4]\'','\'(0.581-0.654]\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.600041
3/9/2015,Quarter2,sweing,Monday,'\'(6.5-7.6]\'','\'(0.435-0.508]\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.500611
3/9/2015,Quarter2,finishing,Monday,'\'(9.8-10.9]\'','\'(0.654-0.727]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(720-1080]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.477292
3/9/2015,Quarter2,finishing,Monday,'\'(7.6-8.7]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(720-1080]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.264062
3/10/2015,Quarter2,finishing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.92
3/10/2015,Quarter2,finishing,Tuesday,'\'(4.3-5.4]\'','\'(0.581-0.654]\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.909392
3/10/2015,Quarter2,sweing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.900061
3/10/2015,Quarter2,finishing,Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.894444
3/10/2015,Quarter2,finishing,Tuesday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.881575
3/10/2015,Quarter2,finishing,Tuesday,'\'(-inf-2.1]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(-inf-10.7]\'',0.880754
3/10/2015,Quarter2,sweing,Tuesday,'\'(3.2-4.3]\'','\'(0.727-inf)\'','\'(23.564-28.73]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.850084
3/10/2015,Quarter2,finishing,Tuesday,'\'(8.7-9.8]\'','\'(0.727-inf)\'','\'(-inf-8.066]\'','\'(-inf-2318.5]\'','\'(-inf-2592]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(10.7-19.4]\'',0.821667
3/10/2015,Quarter2,sweing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(13.232-18.398]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(28.1-36.8]\'',0.800402
3/10/2015,Quarter2,sweing,Tuesday,'\'(2.1-3.2]\'','\'(0.727-inf)\'','\'(28.73-33.896]\'','\'(-inf-2318.5]\'','\'(5184-7776]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(0.8-1]\'','\'(54.2-62.9]\'',0.800072
3/10/2015,Quarter2,sweing,Tuesday,'\'(10.9-inf)\'','\'(0.727-inf)\'','\'(8.066-13.232]\'','\'(-inf-2318.5]\'','\'(2592-5184]\'','\'(-inf-360]\'','\'(-inf-30]\'','\'(-inf-4.5]\'','\'(-inf-0.2]\'','\'(54.2-62.9]\'',0.800035
