school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
MS,M,'\'(17.8-18.5]\'',U,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,teacher,home,father,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,yes,yes,no,yes,yes,no,'\'(2.6-3]\'','\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(14.2-15.8]\'','\'(13.3-15.2]\'',14
MS,M,'\'(17.8-18.5]\'',R,GT3,T,'\'(1.6-2]\'','\'(0.8-1.2]\'',other,other,other,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,yes,no,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(6.2-7.8]\'','\'(5.7-7.6]\'',7
MS,M,'\'(16.4-17.1]\'',U,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',other,services,home,father,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,no,no,yes,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(9.5-11.4]\'',10
MS,M,'\'(18.5-19.2]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,services,other,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(0.9-1.2]\'',no,no,no,no,yes,yes,no,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(4.6-6.2]\'','\'(3.8-5.7]\'',0
MS,M,'\'(17.8-18.5]\'',R,GT3,T,'\'(3.6-inf)\'','\'(1.6-2]\'',other,other,home,father,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(0.9-1.2]\'',no,no,yes,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(7.5-15]\'','\'(4.6-6.2]\'','\'(3.8-5.7]\'',5
MS,F,'\'(17.8-18.5]\'',R,GT3,T,'\'(1.6-2]\'','\'(1.6-2]\'',at_home,other,other,mother,'\'(1.9-2.2]\'','\'(2.8-3.1]\'','\'(-inf-0.3]\'',no,no,yes,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',10
MS,F,'\'(17.8-18.5]\'',R,GT3,T,'\'(3.6-inf)\'','\'(3.6-inf)\'',teacher,at_home,reputation,mother,'\'(2.8-3.1]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,yes,yes,yes,yes,yes,yes,yes,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(2.6-3]\'','\'(1.8-2.2]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(4.6-6.2]\'','\'(3.8-5.7]\'',6
MS,F,'\'(18.5-19.2]\'',R,GT3,T,'\'(1.6-2]\'','\'(2.8-3.2]\'',services,other,course,mother,'\'(-inf-1.3]\'','\'(2.8-3.1]\'','\'(0.9-1.2]\'',no,no,no,yes,no,yes,yes,no,'\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-1.4]\'','\'(1.8-2.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(6.2-7.8]\'','\'(3.8-5.7]\'',0
MS,F,'\'(17.8-18.5]\'',U,LE3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',teacher,services,course,mother,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(-inf-0.3]\'',no,yes,yes,no,yes,yes,yes,no,'\'(3.8-4.2]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-7.5]\'','\'(6.2-7.8]\'','\'(7.6-9.5]\'',8
MS,F,'\'(17.8-18.5]\'',U,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,course,mother,'\'(1.9-2.2]\'','\'(1.9-2.2]\'','\'(0.9-1.2]\'',no,no,no,yes,yes,yes,no,no,'\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(-inf-1.4]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(4.6-6.2]\'','\'(3.8-5.7]\'',0
MS,M,'\'(19.9-20.6]\'',U,LE3,A,'\'(1.6-2]\'','\'(1.6-2]\'',services,services,course,other,'\'(-inf-1.3]\'','\'(1.9-2.2]\'','\'(1.8-2.1]\'',no,yes,yes,no,yes,yes,no,no,'\'(4.6-inf)\'','\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(3.8-4.2]\'','\'(7.5-15]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',9
MS,M,'\'(16.4-17.1]\'',U,LE3,T,'\'(2.8-3.2]\'','\'(0.8-1.2]\'',services,services,course,mother,'\'(1.9-2.2]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,no,yes,yes,no,'\'(1.8-2.2]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(1.8-2.2]\'','\'(-inf-7.5]\'','\'(12.6-14.2]\'','\'(15.2-17.1]\'',16
MS,M,'\'(20.6-21.3]\'',R,GT3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,other,course,other,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(2.7-inf)\'',no,no,no,no,no,yes,no,no,'\'(4.6-inf)\'','\'(4.6-inf)\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(7.6-9.5]\'',7
MS,M,'\'(17.8-18.5]\'',R,LE3,T,'\'(2.8-3.2]\'','\'(1.6-2]\'',services,other,course,mother,'\'(2.8-3.1]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,no,yes,yes,no,'\'(3.8-4.2]\'','\'(3.8-4.2]\'','\'(-inf-1.4]\'','\'(2.6-3]\'','\'(3.8-4.2]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(9.4-11]\'','\'(11.4-13.3]\'',10
MS,M,'\'(18.5-19.2]\'',U,LE3,T,'\'(0.8-1.2]\'','\'(0.8-1.2]\'',other,at_home,course,father,'\'(-inf-1.3]\'','\'(-inf-1.3]\'','\'(-inf-0.3]\'',no,no,no,no,yes,yes,yes,no,'\'(2.6-3]\'','\'(1.8-2.2]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(2.6-3]\'','\'(4.6-inf)\'','\'(-inf-7.5]\'','\'(7.8-9.4]\'','\'(7.6-9.5]\'',9
